日期,节点名称,数据项,00:00,00:15,00:30,00:45,01:00,01:15,01:30,01:45,02:00,02:15,02:30,02:45,03:00,03:15,03:30,03:45,04:00,04:15,04:30,04:45,05:00,05:15,05:30,05:45,06:00,06:15,06:30,06:45,07:00,07:15,07:30,07:45,08:00,08:15,08:30,08:45,09:00,09:15,09:30,09:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45
2024-08-08,全省,电价,332.0647775947,365.2921952224,357.813121911,354.6220140033,346.6975864909,333.1455971993,342.5748640857,344.4095510708,341.7614827018,341.1043121911,346.3120345964,343.9897116969,327.2927759473,326.7363014827,322.4547075783,321.3302800659,317.2206919275,313.6147158155,310.9971004942,309.1437108731,306.0432166392,305.0455807249,304.376630972,304.6577429984,305.0484719934,304.1691268534,303.05,304.0495840198,304.1693657331,301.0513879736,300.0523434926,300.0808401977,306.7789085667,318.0368163097,317.1781136738,322.661824547,322.227306425,332.6455271829,352.7048105437,353.7333855025,331.1703130148,318.3509802306,333.8230024712,336.5381589786,319.8461408567,323.2183484349,326.0353088962,310.4909308072,210.8058607908,302.2460914333,352.1132331137,354.751276771,362.0570840198,378.9307372323,351.6978377265,414.2601317957,399.9670881384,412.3809596376,413.5435543657,386.2561943987,420.4109431631,383.8629200988,387.1254406919,389.3809884679,375.1204200988,402.8890733114,407.9417545305,402.3630436573,395.0473599671,402.9037191104,344.2362108731,331.8599176277,334.2713179572,336.8729736409,338.77907743,336.3762561779,341.8735543657,358.9256713344,350.3589209226,355.5204859967,351.9491062603,352.8423970346,356.1461326194,358.0795510708,359.9525617792,359.9658896211,362.6036614498,367.8761367381,371.5884514003,386.3704489292,383.3817504119,384.6062644152,374.691169687,367.5715403624,365.6018204283,353.5804571664
2024-08-09,全省,电价,335.9501359143,400.2147775947,397.1937561779,387.9880848435,372.6732001647,366.7385461285,359.2041886326,358.7535008237,353.9725453048,345.8204777595,343.1853130148,338.8937685338,334.0707001647,337.9564209226,343.485761944,333.3681301483,322.8963756178,320.2168080725,312.2861861614,310.4890197694,310.4856589786,306.6067957166,305.9286243822,305.9258360791,305.9313550247,303.8078789127,303.6925123558,301.5162479407,302.8582825371,302.4818657331,302.1883566722,303.5549958814,305.4246828666,318.8907289951,318.8652100494,326.2957990115,327.8628130148,334.0447075783,334.8720304778,336.7787438221,337.1069563427,334.7552265239,338.7813797364,312.833121911,336.8577594728,333.7843121911,326.0662973641,297.7475370675,287.0739827018,319.2152635914,341.1346087315,353.2737726524,369.6149711697,361.4779695222,347.6589250412,411.0366762768,390.9141103789,395.2399794069,405.5066886326,375.2775658979,372.9895757825,370.2544686985,360.5359884679,358.1647652389,361.0523558484,364.7915527183,367.7148887974,368.9364044481,370.3527635914,360.9044439868,347.2852512356,343.4240403624,344.314431631,344.6848805601,343.289485173,345.0577512356,351.5317751236,360.9715156507,360.9605189456,359.3231095552,359.5251112026,358.1730971993,358.2233484349,358.2603500824,361.9783072488,360.5902635914,362.647392916,367.6971128501,374.7770345964,380.4471252059,406.949023888,391.8347034596,377.9213220758,356.4654283361,357.5675370675,352.4644522241
2024-08-10,全省,电价,319.6106054366,348.3997817133,349.515621911,358.1757331137,352.1458237232,345.0272446458,349.9819439868,343.7008896211,346.3142833608,343.1543904448,335.2977800659,332.6814126853,330.8399052718,324.896383855,322.3891598023,320.3816639209,315.9004200988,312.720407743,309.8458319605,307.8126235585,305.0449052718,303.3383113674,302.9911985173,302.9911985173,302.9911120264,302.9911120264,303.0967668863,303.0931136738,303.0967710049,303.0967710049,299.3716062603,302.7462273476,302.1870510708,306.6423805601,304.3278336079,311.1687479407,304.2423517298,307.2686079077,308.8983196046,310.31026771,287.6860996705,286.9275123558,290.0614538715,289.2197899506,293.1142627677,296.970461285,316.8763344316,298.8764991763,189.0889497529,287.2863673806,292.966985173,302.9755724876,319.8270016474,344.7430889621,364.5991062603,367.2776317957,414.7953171334,427.8345428336,418.5009637562,362.3559102142,364.1378953871,355.3414332784,347.519023888,345.8532948929,346.8898558484,353.1768698517,356.8066474465,358.8710131796,359.0295263591,357.0242710049,340.2618863262,328.0145757825,334.4356095552,336.6158731466,329.436738056,334.5820140033,341.1458896211,336.3156425041,337.9520881384,347.9137108731,347.2351359143,346.5172487644,351.978830313,350.0311120264,356.6081919275,346.4179736409,354.312038715,354.1018739703,354.006416804,354.3350329489,358.3158031301,352.8237726524,352.7238879736,346.2863920923,343.1526647446,335.1750617792
2024-08-11,全省,电价,325.3717215815,405.8380930807,400.03684514,394.5349423394,397.0326153213,383.9293204283,392.8513467875,387.0091680395,388.1568945634,383.7618163097,365.8072981878,358.010815486,352.433990939,348.7892668863,343.18315486,342.8565156507,334.1782166392,332.5359060956,327.705601318,322.8689085667,318.3894686985,313.5829983526,313.2146622735,313.2146622735,308.3932125206,305.5003377265,304.5361037891,304.5369275124,303.9410543657,303.6075123558,298.901824547,296.1390856672,293.5074505766,292.9366680395,278.7829859967,287.2780189456,261.5602965404,263.1631095552,273.3470551895,272.1051153213,255.2815980231,191.0270757825,266.9068822076,268.1695345964,221.0623270181,211.5735790774,283.8363344316,239.0571705107,178.0714085667,229.7085214168,289.4876441516,299.0933855025,303.3112932455,310.5584967051,287.6912355848,309.6036985173,303.5940815486,315.8685584843,317.2646869852,318.4338632619,311.62473229,308.3508278418,307.2482701812,306.2589662273,311.3050617792,313.0168163097,315.072145799,312.9182866557,316.3521334432,317.1480971993,312.6051647446,308.9757207578,314.8645263591,314.8616556837,314.6624917628,315.0026359143,320.3263797364,324.331898682,327.3848270181,330.4211532125,340.6901894563,347.7924135091,350.183121911,350.5443739703,355.4716762768,355.6225123558,366.1713591433,366.2494398682,365.6219110379,365.6511655684,365.3302924217,358.3190444811,352.9557990115,355.0585708402,346.4719975288,338.8293163097
2024-08-12,全省,电价,324.1060378913,349.315160626,349.7793822076,336.7678253707,332.7165362438,326.4097734761,327.886738056,329.6937438221,328.3156095552,321.8755766063,320.7477429984,318.7510461285,315.1289456343,310.1687191104,311.2518739703,310.035621911,305.0414126853,300.054485173,300.054485173,295.3866062603,294.1675700165,290.2696293245,290.2668904448,291.0247940692,290.300708402,292.02184514,293.1703253707,299.0170304778,295.0468121911,291.1690897858,290.2893657331,292.1114415157,303.0985996705,315.3649341021,307.8774546952,316.8861943987,313.8543080725,319.4557537068,325.4241392092,327.2297570016,326.0902553542,321.4078747941,326.8119769357,330.4248599671,331.7203747941,331.3928130148,335.6450906096,334.8375658979,298.518616145,322.9455889621,324.8982166392,326.8589662273,327.6102759473,331.4186120264,333.3942339374,349.8966062603,349.1928665568,351.7487149918,352.0284925865,347.3374176277,344.2155107084,344.7697116969,341.860407743,339.5552429984,347.7644975288,349.5659184514,349.3506260297,343.7484678748,347.9600041186,343.8263632619,324.0749546952,320.6269151565,325.386878089,326.6569275124,329.4892298188,328.723509061,326.7923599671,333.5508566722,337.0620840198,339.8140650741,344.2659472817,343.948723229,346.3975205931,344.7199917628,345.8663220758,347.1684060956,352.7259637562,347.3731589786,353.9245757825,349.1473805601,348.6650947282,340.6971499176,332.8241103789,335.5016433278,332.8948187809,328.0731425041
2024-08-13,全省,电价,323.6060049423,378.3352059308,356.5324505766,337.0478583196,328.3619934102,325.2255436573,323.2061367381,322.9204365733,322.4669481054,321.3502883031,317.8646293245,314.9301688633,312.8980354201,312.8972611203,312.8968204283,312.1641062603,304.3647940692,301.4752759473,301.4752759473,295.9797734761,294.9728953871,292.5673805601,291.8840032949,292.0669645799,292.0668574959,292.5613509061,296.1596705107,291.9246787479,291.9246087315,291.812252883,294.1682125206,297.9200823723,296.2262108731,316.8352224053,310.4931878089,319.7802635914,321.0389785832,326.8215527183,334.1285420099,329.657446458,327.5449876442,318.61657743,327.6666021417,322.6621828666,325.0963097199,326.3994439868,318.1641515651,301.9588344316,263.1931425041,273.2533319605,326.146878089,314.1415156507,320.063937397,321.9926688633,315.3602718287,330.9479818781,327.2986902801,322.7354406919,321.8874588138,323.7478377265,324.533723229,326.0651276771,331.8677594728,333.7903665568,333.1343657331,341.9631260297,339.0127800659,340.979538715,341.148776771,339.7166392092,327.0607825371,325.3665074135,325.6446252059,321.553723229,323.6319110379,326.810160626,329.9449958814,337.3142009885,338.4351153213,344.7544769357,341.4529983526,348.0387850082,349.7735420099,352.7278665568,338.2730724876,335.9829530478,337.7458813839,331.8165939044,337.4998599671,331.8854365733,335.4132166392,329.6685873147,328.1432866557,326.7901112026,323.9915897858,317.3922075783
2024-08-14,全省,电价,298.3374876442,319.5750741351,318.3145263591,314.552714168,323.0486367381,314.5852429984,313.9556960461,313.5961449753,307.2451400329,308.7380518946,304.0002306425,303.871684514,303.6102306425,301.7643163097,297.9156713344,295.6693039539,294.3117710049,293.695601318,292.0785873147,291.8350329489,290.9213179572,288.8785708402,288.0327347611,287.8113097199,287.9265897858,288.8800617792,290.9213179572,287.9173887974,286.2227182867,288.8802182867,288.2841103789,289.4797158155,298.7374711697,306.7814085667,308.372907743,318.2846004942,318.3232372323,320.0786367381,327.4764415157,318.0435131796,314.1308072488,303.9730724876,302.5299546952,299.3185461285,303.7985008237,309.4859843493,312.100053542,296.8704036244,197.1105971993,222.5087561779,319.1516927512,312.2980271829,321.9296663921,344.0292710049,340.3386902801,364.1141680395,359.8131589786,354.4585667216,365.1819275124,372.7424299835,364.8527800659,353.1624835255,346.3424876442,344.9830642504,352.6507001647,340.7496952224,344.9784060956,349.8070098847,349.1513097199,349.5338509061,320.9291103789,313.3678995058,311.7432578254,312.062252883,312.8754654036,315.3586943987,317.0567627677,326.9319110379,324.8759967051,324.1859472817,319.475601318,318.9085543657,320.2421952224,319.872693575,316.2220345964,318.3730436573,344.6038097199,321.4025123558,318.6135543657,314.4647364086,317.6040815486,315.3537808896,310.3971746293,312.2623805601,304.0511985173,303.876985173
2024-08-15,全省,电价,299.1400576606,314.6031919275,313.8678953871,310.6659390445,304.9956383855,304.2620016474,303.6660914333,306.1282495881,303.6241103789,303.358990939,301.0785543657,297.3098723229,298.4130971993,296.7419069193,295.756383855,293.5980354201,291.6684431631,290.1485749588,288.5461490939,287.4668574959,287.3513550247,286.5732578254,286.0130642504,287.3216639209,286.702306425,289.0975041186,291.6432372323,289.383121911,287.7871293245,289.9663179572,289.6854406919,292.0279571664,296.0497940692,304.8350411862,313.2117009885,319.4967092257,318.9289044481,326.718723229,324.2943369028,324.9142998353,323.0887191104,310.8737850082,311.5002018122,301.4739497529,295.5208525535,301.7116721582,298.4603583196,287.5400700165,185.0879654036,191.9797364086,306.2914950577,306.1582207578,304.7912108731,317.8500658979,308.6431919275,341.7749546952,326.7772075783,312.1351976936,309.9858237232,315.7157907743,314.5410008237,322.8618080725,328.9805024712,330.24684514,325.4751482702,326.185354201,328.2711614498,326.0717998353,328.2168739703,339.1220840198,311.1156507414,304.0161120264,301.336223229,305.3539621087,306.713476112,312.2794481054,316.950675453,324.3544233937,334.7859266886,328.3034719934,327.7402429984,328.5476729819,328.5583360791,328.6806919275,326.9654283361,324.3401194399,322.0952759473,317.154291598,315.6231342669,315.0934967051,318.6791721582,314.6947981878,312.9971622735,312.9954571664,303.2667133443,300.2421869852
2024-08-16,全省,电价,281.1432784185,303.7503706755,303.6075123558,300.6799546952,298.9818080725,301.6149670511,299.4646004942,303.3217298188,303.2146622735,298.3762438221,293.8301853377,291.7859102142,289.9730848435,287.1787067545,286.2144233937,282.5436532125,280.12,280.0,280.0,279.12,278.0,277.0,277.0,277.1088097199,278.12,280.0,281.3930024712,280.0815609555,280.3302100494,281.2945263591,281.2945263591,285.8575,288.8575,301.594699341,311.9396622735,320.2170263591,337.3142751236,339.1672240527,344.7541392092,327.3766103789,322.5717874794,322.237446458,320.0907042834,331.5131136738,330.0712108731,329.2603583196,325.1055230643,298.0592504119,248.7719398682,268.4832578254,307.3885172982,292.9621622735,292.5733319605,303.0999958814,300.4682166392,320.7206301483,313.2909967051,306.2467545305,306.4173311367,306.1013014827,306.3170469522,308.7821746293,310.771276771,310.7105107084,311.4014456343,310.8268574959,313.6696581549,315.7069522241,316.7892627677,315.6483237232,309.6335337727,299.6448723229,304.1183649094,304.6735131796,305.0181342669,305.6969398682,307.5348187809,314.2323558484,312.1885008237,314.8860749588,308.9163509061,312.2015444811,315.5266227348,318.4349423394,311.3100823723,311.7711614498,306.835461285,305.460568369,302.4929942339,304.6508113674,309.3507495881,304.5357578254,299.0739538715,298.0811985173,294.1748228995,287.160407743
2024-08-17,全省,电价,220.0466433278,305.0,305.0,295.0,288.12,287.0,285.0,290.0,288.12,286.12,283.0,282.0,280.6324546952,280.0,280.0,277.0,276.34,272.01,276.12,274.0,270.13,270.0,272.01,270.0,270.0,275.12,275.0,275.0,275.0,272.01,277.24,277.0,277.0,281.0,284.172092257,295.2381342669,293.5379736409,298.2597075783,301.2087397035,298.7000782537,298.2477224053,297.8277059308,299.2953130148,296.6387314662,296.7875947282,286.0859637562,297.5018369028,291.0282701812,240.9297075783,241.0604983526,288.4626976936,278.4467462932,279.0780477759,288.2022158155,293.5371746293,311.6882990115,317.8935914333,304.545976112,301.0083031301,302.7527635914,300.1012808896,301.8594975288,303.5070016474,297.4355065898,294.6375411862,293.8844028007,295.8886532125,301.6481466227,304.5574629325,304.5494481054,289.0885214168,282.6744275124,284.4309184514,286.2957990115,286.5458278418,287.4890527183,289.4005271829,291.8318657331,296.0947693575,293.5986573311,292.292339374,292.2903912685,292.3186490939,292.2537108731,291.2895634267,291.9249588138,293.2757166392,291.1836079077,288.6652429984,289.6193121911,291.5241021417,288.8880107084,283.3829736409,280.3851029654,278.6660420099,272.0420263591
2024-08-18,全省,电价,280.0,302.0043739703,301.2229777595,304.2762397035,285.0,285.0,282.12,285.0,282.0,281.0,281.5238879736,277.703014827,276.8364250412,276.6000823723,271.676276771,269.0,267.34,255.34,260.0,255.0,250.1320551895,255.0,250.31,250.0,230.0,250.34,250.0,191.0,180.0,200.0,190.0,181.0,170.0,184.8539991763,192.5260996705,121.4533649094,162.5589827018,9.6080807249,9.6080807249,15.3988550247,9.6080807249,9.5724011532,15.363175453,15.363175453,15.3988550247,15.3988550247,170.6905065898,111.586383855,9.5724011532,15.0446540362,25.6031177924,140.6114662273,35.6310172982,200.7240156507,208.1048599671,170.6612108731,174.9007001647,113.2677347611,50.8700164745,55.1400041186,38.7246169687,46.7888879736,107.53434514,41.1304406919,46.478068369,46.478068369,33.6333031301,47.6915074135,214.9765897858,215.2912932455,169.9433649094,192.1525864909,191.1364085667,202.4075329489,214.2087355848,231.5661285008,258.9396540362,280.4685255354,285.0212397035,282.283583196,278.8633855025,287.4684308072,287.4684308072,286.721383855,287.5809390445,288.4491803954,288.3573352554,283.4151029654,276.8975658979,281.5471334432,284.617145799,282.5306466227,277.2636738056,272.0475247117,260.0430518946,200.1646128501
2024-08-19,全省,电价,0.0,281.7151688633,276.5618822076,268.69,256.380354201,269.9684019769,259.9823146623,269.9684019769,250.0040115321,250.0031136738,220.4088920923,181.0449835255,50.2223846787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.1349670511,181.0449711697,200.0496499176,261.881684514,284.5178336079,286.8662561779,299.5100947282,302.5883731466,304.2571828666,309.2577553542,304.2211738056,300.6760172982,300.0222570016,304.7917051071,305.4132866557,307.5865691928,310.8478789127,304.5000947282,312.4051482702,265.7460790774,277.7650123558,282.0393492586,281.9664744646,286.471630972,291.0116433278,296.0770098847,301.6708319605,300.0632948929,294.5644357496,292.4942009885,293.9025288303,294.3283813839,295.2802512356,300.8596416804,300.8962973641,300.8658196046,298.2133813839,296.4203665568,296.4203665568,298.3565197694,301.1288714992,287.8525370675,285.5214785832,283.222747117,288.0939044481,290.7832001647,295.621630972,295.6321828666,310.69684514,314.3609514003,312.0631260297,307.7075782537,314.9210337727,319.5326194399,322.6356342669,316.0704859967,311.5117215815,314.3797405272,304.0675329489,296.3696705107,294.5919769357,293.8494686985,285.1206672158,282.1909266886,278.1245963756,261.0144810544,250.0207042834
2024-08-20,全省,电价,260.3762891269,291.0726400329,285.0714250412,283.37565486,280.1339621087,283.0620593081,279.1768286656,281.0469728171,279.1111902801,278.168208402,275.1697981878,270.0521581549,267.0523517298,254.8903253707,252.0606136738,250.0625741351,247.8465280066,210.0526317957,200.0500123558,200.0500123558,181.7263385502,181.7263385502,200.0500123558,200.0500123558,202.0506836903,228.4376400329,240.2802388797,232.7293492586,230.0575370675,230.0575370675,241.3210873147,251.2837850082,260.0650288303,293.4832207578,291.6766639209,305.840568369,314.1230971993,331.4644233937,329.1536490939,331.6000988468,324.1573517298,308.2934555189,317.2567957166,323.9571169687,334.3301482702,338.0831919275,357.5709019769,326.8745345964,272.1421046129,294.1258278418,294.6433196046,295.5799917628,296.6402841845,301.9554159802,304.2463756178,324.3999917628,322.3602224053,319.6915362438,313.5810131796,311.6433113674,315.4509967051,308.5545428336,312.8855477759,308.6410172982,309.9440156507,313.1969728171,311.3858772652,312.8419604613,314.8558196046,322.1788632619,302.1043327842,298.8229036244,289.9971746293,302.506029654,309.042199341,313.7996869852,311.5868533773,319.1135543657,324.9196869852,324.5168657331,316.5957166392,338.1468163097,362.3741721582,364.1014827018,353.1677965404,351.0993369028,354.7782413509,345.3935873147,319.0733196046,305.1296746293,304.6315568369,301.2263920923,294.359023888,287.5334143328,280.1718739703,277.0075205931
